"dietcode","SpecCode","Species","samplestage","V1","benth. crust.","birds","cephalopods","cnidarians","detritus","echinoderms","finfish","fish (early stages)","herps","insects","jellyfish/hydroids","mammals","mollusks","other benth. invertebrates","other plank. invertebrates","other plants","other terrest. invertebrates","others","phytoplankton","plank. crust.","sponges/tunicates","worms"
162,68,"Eutrigla gurnardus","recruits/juv.",0,5.19999980926514,0,0,0,0,0,91.8000030517578,0,0,0,0,0,0,0,0,1.20000004768372,0,0,0,0,0,1.79999995231628
163,68,"Eutrigla gurnardus","recruits/juv.",0,66.5999983102083,0,0,0,0,0,1.39999997615814,0,0,0,0,0,0,0,0,0,0,0,0,29.7999992370606,0,2.20000004768372
164,69,"Gadus morhua","adults",0,0,0,97,0,0,0,2.80000007152558,0,0,0,0,0,0,0,0,0,0,0,0,0.200000002980232,0,0
165,69,"Gadus morhua","adults",0,0,0,6.1100001335144,0,0,0,88.1100006103515,0,0,0,0,0,0,0,0,0,0,0,0,5.76999980211258,0,0
166,69,"Gadus morhua","adults",0,0,0,0.419999986886978,0,0,0,86.699996471405,0,0,0,0,0,0,0,0,0,0,0,0,12.930000141263,0,0
167,69,"Gadus morhua","juv./adults",0,65.2600021362305,0,0,0,0,0,3.16000008583069,0,0,0,0,0,0,0,0,2.10999989509582,0,0,0,0,0,29.4699993133545
168,69,"Gadus morhua","juv./adults",0,81.3000010251999,0,2.09999990463257,0,0,0,15.900000333786,0,0,0,0,0,0.699999988079071,0,0,0,0,0,0,0,0,0
169,69,"Gadus morhua","juv./adults",0,62,0,0,0,0,0,9,0,0,0,0,0,4,0,0,8,0,0,0,0,0,17
170,69,"Gadus morhua","juv./adults",0,70.4999995827674,0,0,0,0,0,25.1000002622605,0,0,0,0,0,4.40000009536743,0,0,0,0,0,0,0,0,0
171,69,"Gadus morhua","juv./adults",0,75.0999983549118,0,0,0,0,0,22.5999999046326,0,0,0,0,0,2.29999995231628,0,0,0,0,0,0,0,0,0
172,69,"Gadus morhua","juv./adults",0,78.2000014781952,0,0,0,0,0,18.0999999046326,0,0,0,0,0,0,0,0,0,0,0,0,1.29999995231628,0,2.40000009536743
173,69,"Gadus morhua","juv./adults",0,86.8999967575073,0,0,0,0,0,12.2999999523163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929
174,69,"Gadus morhua","juv./adults",0,84.0000015571713,0,0,0,0,0,8.79999971389771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19999980926514
175,69,"Gadus morhua","larvae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999966621399,0,0
176,69,"Gadus morhua","recruits/juv.",0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0,54,0,0
177,69,"Gadus morhua","recruits/juv.",0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0
178,69,"Gadus morhua","recruits/juv.",0,80.5999984741211,0,0,0,0,0,5.96999979019165,0,0,0,0,0,2.99000000953674,0,0,2.98000001907349,0,0,0,0,0,7.46000003814697
179,69,"Gadus morhua","recruits/juv.",0,48,0,0,0,0,0,39,0,0,0,0,0,4,0,0,3,0,0,0,3,0,3
180,69,"Gadus morhua","recruits/juv.",0,35.8600006103516,0,0,0,0,1.25999999046326,23.4599990844727,0,0,0,0,0,2.25,0,2.55999994277954,19.2299995422363,0,0,0,0,0,15.3800001144409
181,69,"Gadus morhua","recruits/juv.",0,43,0,0,0,0,6,39,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2
182,69,"Gadus morhua","recruits/juv.",0,84.6999999582767,0,0,0,0,0,15.2999999523163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,69,"Gadus morhua","recruits/juv.",0,97.7999984771013,0,0,0,0,0,1.70000004768372,0,0,0,0,0,0.400000005960465,0,0,0,0,0,0,0.100000001490116,0,0
184,69,"Gadus morhua","recruits/juv.",0,95.4999979510904,0,0,0,0,0,0.400000005960465,0,0,0,0,0,2.09999990463257,0,0,0,0,0,0,0,0,2
185,69,"Gadus morhua","recruits/juv.",0,74,0,0,0,0,0,16,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4
186,69,"Gadus morhua","recruits/juv.",0,63.4099998474121,0,0,0,0,0,4.88000011444092,0,0,2.44000005722046,0,0,0,0,0,7.32000017166138,0,0,0,0,0,21.9500007629395
187,69,"Gadus morhua","recruits/juv.",0,61.2400012016296,0,0,0,2.02999997138977,3.21000003814697,24.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,6.93999998271465,0,1.86000001430511
188,69,"Gadus morhua","recruits/juv.",0,60.4000000953674,0,1.70000004768372,0,0,0,37.5000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400000005960465
189,69,"Gadus morhua","recruits/juv.",0,68.4000020027161,0,0,0,0,0,30.6000008583069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190,69,"Gadus morhua","recruits/juv.",0,71.9999989047646,0,3.70000004768372,0,0,0,24.2999999523163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,69,"Gadus morhua","recruits/juv.",0,91.0000016689301,0,0,0,0,0,7.69999992847442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29999995231628
192,69,"Gadus morhua","recruits/juv.",0,55.9999999403953,0,0,0,0,0,43.1000009775162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899999976158142
193,87,"Etelis carbunculus","juv./adults",0,0.90999998152256,0,1.73000001907349,0,0,0,97.1600036621094,0,0,0,0,0,0,0,0.200000002980232,0,0,0,0,0,0,0
194,88,"Lamna nasus","juv./adults",0,0,0.699999988079071,22.7000007629395,0,0,0,74.5999984741211,0,0,0,0,0,0,1.29999995231628,0,0.699999988079071,0,0,0,0,0,0
195,89,"Acanthocybium solandri","juv./adults",0,0,0,5.5,0,0,0,94.3999998569489,0,0,0,0,0,0,0,0,0.100000001490116,0,0,0,0,0,0
196,92,"Acanthostracion quadricornis","juv./adults",0,9.38000011444092,0,0,16.9500007629395,0,0,0,0,0,0,2.8199999332428,0,1.91999995708466,0,0,11.5300004482269,0,0,0,0,55.3699989318848,2.02999997138977
197,93,"Auxis rochei","recruits/juv.",0,3.80999994277954,0,25.3600006103516,0,0,0,47.369999885559,0,0,0,0,0,0,0,0,0,0,0,0,23.4599990844727,0,0
198,94,"Auxis thazard","juv./adults",0,5.42999982833862,0,21.4500007629395,0,0,0,62.7899997234344,0,0,0,0,0,0.860000014305115,0,0,0,0,0,0,9.47000038623809,0,0
199,96,"Euthynnus affinis","juv./adults",0,2.55999994277954,0,0,0,0,0,96.5399990081787,0.639999985694885,0,0,0,0,0,0,0,0,0,0,0,0.129999995231628,0,0.129999995231628
200,97,"Euthynnus alletteratus","juv./adults",0,0,0,36.5999984741211,0,0,0,56.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69999980926514
201,113,"Sarda chiliensis","juv./adults",0,0,0,6.63000011444092,0,0,0,93.370002746582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,113,"Sarda chiliensis","juv./adults",0,0,0,1.10000002384186,0,0,0,98.9000029563904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,113,"Sarda chiliensis","juv./adults",0,1,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,117,"Scomber japonicus","juv./adults",0,1.07000005245209,0,3.67000007629394,0,0,0,5.34999990463257,0,0,0,0,0,0,0,0,0,0,0,41.75,48.1599988937378,0,0
205,117,"Scomber japonicus","juv./adults",0,0,0,0,0,0,0,10.360000371933,0,0,0,0,0,0,0,59.4900016784668,0,0,0,30.1499996185303,0,0,0
206,118,"Scomber scombrus","larvae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
207,118,"Scomber scombrus","larvae",0,0,0,0,0,0,0,0,16.7000007629395,0,0,0,0,0,0,1.10000002384186,0,0,0,0,82.2000017166138,0,0
208,118,"Scomber scombrus","larvae",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,94,0,0
209,120,"Scomberomorus cavalla","juv./adults",0,0,0,10.6999998092651,0,0,0,89.2999997138978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,120,"Scomberomorus cavalla","juv./adults",0,0,0,7.69999980926514,0,0,0,92.3000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,120,"Scomberomorus cavalla","recruits/juv.",0,0,0,5.5,0,0,0,94.4999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,121,"Scomberomorus commerson","juv./adults",0,0.100000001490116,0,0,0,0,0,99.9100016355515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,126,"Scomberomorus maculatus","recruits/juv.",0,0,0,0,0,0,0,99.9999992847443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,126,"Scomberomorus maculatus","recruits/juv.",0,0.5,0,0.600000023841858,0,0,0,97.8000018596649,0,0,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0,0.300000011920929
215,130,"Argyropelecus aculeatus","juv./adults",0,46.4900012016296,0,0,0,0,0,9.8100004196167,0,0,0,0,0,20.9699993133545,0,5.17000007629395,0,0,0,0,14.9799995422363,1.75999999046326,0.829999983310699
216,133,"Scomberomorus queenslandicus","juv./adults",0,0.400000005960465,0,1.79999995231628,0,0,0,97.8000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,134,"Scomberomorus regalis","juv./adults",0,1.60000005364418,0,2.29999995231628,0,0,0,96.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,134,"Scomberomorus regalis","juv./adults",0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,135,"Scomberomorus semifasciatus","recruits/juv.",0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,138,"Somniosus microcephalus","juv./adults",0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,139,"Squalus acanthias","juv./adults",0,35.2000007629395,0,5.19999980926514,0,0,0,43.7000007629395,0,0,0,0,0,0.400000005960465,9.5,6,0,0,0,0,0,0,0
222,139,"Squalus acanthias","juv./adults",0,9.69999980926514,0,2,0,0,0,82.3000030517578,0,0,0,0,0,0,5.69999980926514,0,0,0,0,0,0,0,0.300000011920929
223,139,"Squalus acanthias","juv./adults",0,1,0,11.8999996185303,1.10000002384186,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,142,"Thunnus alalunga","juv./adults",0,4.90000009536743,0,17.3999996185303,0,0,0,77.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,142,"Thunnus alalunga","juv./adults",0,14.6999998092651,0,6,0,0,0,79.3000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,142,"Thunnus alalunga","juv./adults",0,1.94000005722046,0,2.1489999294281,0,0,0,95.8099975585938,0,0,0,0,0,0,0,0.101999998092651,0,0,0,0,0,0,0
227,142,"Thunnus alalunga","recruits/juv.",0,16.2999992370605,0,6,0,0,0,77.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,143,"Thunnus albacares","adults",0,13.1000003814697,0,16.6000003814697,0,0,0,67.4000015258789,0,0,0,0,0,0,2.70000004768372,0,0,0,0,0,0.200000002980232,0,0
229,143,"Thunnus albacares","adults",0,4.5,0,17,0,0,0,75,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0
230,143,"Thunnus albacares","juv./adults",0,0,0,6,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
231,143,"Thunnus albacares","juv./adults",0,1.60000002384186,0,17.7999992370605,0,0,0,80.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,143,"Thunnus albacares","juv./adults",0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
233,143,"Thunnus albacares","recruits/juv.",0,14.5,0,1.5,0,0,0,36.5,0,0,0,0,0,0,1.10000002384186,0,0,0,0,0,46.4000015258789,0,0
234,143,"Thunnus albacares","recruits/juv.",0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0
235,144,"Thunnus atlanticus","juv./adults",0,17.1000003814697,0,0,0,0,0,49.2999992370605,0,0,0,0,0,33.5999984741211,0,0,0,0,0,0,0,0,0
236,144,"Thunnus atlanticus","juv./adults",0,17,0,0,0,0,0,60.5999984741211,0,0,0,0,0,22.3999996185303,0,0,0,0,0,0,0,0,0
237,144,"Thunnus atlanticus","juv./adults",0,4.80000019073486,0,0,0,0,0,83.0999984741211,0,0,0,0,0,12.1000003814697,0,0,0,0,0,0,0,0,0
238,146,"Thunnus obesus","adults",0,1,0,16,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,146,"Thunnus obesus","juv./adults",0,3.09999990463257,0,6.09999990463257,0,0,0,90.8000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,147,"Thunnus thynnus","juv./adults",0,4.57000017166138,0,0,0,0,0,93.2799987792969,0,0,0,0,0,2.16000008583069,0,0,0,0,0,0,0,0,0
241,147,"Thunnus thynnus","recruits/juv.",0,1.10000002384186,0,1.5,0,0,0,90.9000007659196,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0
242,244,"Oncorhynchus tshawytscha","recruits/juv.",0,0.100000001490116,0,0,0,0,0,0,0,0,99.0999969244003,0,0,0,0,0,0,0,0,0,0.800000011920929,0,0
243,244,"Oncorhynchus tshawytscha","recruits/juv.",0,37,0,0,0,0,0,0,0,0,18.4000001102686,0,0,0,0,0,0,0,0,0,44.5999984741211,0,0
244,244,"Oncorhynchus tshawytscha","recruits/juv.",0,0.300000011920929,0,0,0,0,0,0,0,0,45.5000008717179,0,0,0,0,0,0,0,0,0,54.2000007629395,0,0
245,245,"Oncorhynchus kisutch","recruits/juv.",0,2.16000008583068,0,0,0,0,0,66.6699981689453,6.44999980926514,0,24.7299995422363,0,0,0,0,0,0,0,0,0,0,0,0
246,245,"Oncorhynchus kisutch","recruits/juv.",0,0,0,0,0,0,0,98,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
247,245,"Oncorhynchus kisutch","recruits/juv.",0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
248,245,"Oncorhynchus kisutch","recruits/juv.",0,18.2199997901917,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,25.7800006866455,0,0
249,245,"Oncorhynchus kisutch","recruits/juv.",0,15.2900004386902,0,0,0,0,0,65.1699981689453,0,0,0,0,0,0,0,0,0,0,0,0,19.5499992370605,0,0
250,245,"Oncorhynchus kisutch","recruits/juv.",0,6.91000008583069,0,0,0,0,0,66.7399978637695,0,0,0,0,0,0,0,0,0,0,0,0,26.3400001525879,0,0
251,245,"Oncorhynchus kisutch","recruits/juv.",0,13.289999961853,0,0,0,0,0,71.7900009155273,0,0,0,0,0,0,0,0,0,0,0,0,14.9200000762939,0,0
252,245,"Oncorhynchus kisutch","recruits/juv.",0,12.1999998092651,0,0,0,0,0,76.1500015258789,0,0,0,0,0,0,0,0,0,0,0,0,11.6499996185303,0,0
253,245,"Oncorhynchus kisutch","recruits/juv.",0,12.9900002479553,0,0,0,0,0,77.9100036621094,0,0,0,0,0,0,0,0,0,0,0,0,9.10000038146973,0,0
254,245,"Oncorhynchus kisutch","recruits/juv.",0,7.65000009536744,0,0,0,0,0,79.4100036621094,0,0,0,0,0,0,0,0,0,0,0,0,12.9499998092651,0,0
255,245,"Oncorhynchus kisutch","recruits/juv.",0,10.6399998664856,0,0,0,0,0,81.0100021362305,0,0,0,0,0,0,0,0,0,0,0,0,8.34000015258789,0,0
256,245,"Oncorhynchus kisutch","recruits/juv.",0,11.5400002002716,0,0,0,0,0,81.3000030517578,0,0,0,0,0,0,0,0,0,0,0,0,7.15999984741211,0,0
257,245,"Oncorhynchus kisutch","recruits/juv.",0,3.63999998569488,0,0,0,0,0,89.4100036621094,0,0,0,0,0,0,0,0,0,0,0,0,6.94999980926514,0,0
258,245,"Oncorhynchus kisutch","recruits/juv.",0,0,0,0,0,0,0,0,0.140000000596046,0,74.1599988937378,0,0,0,0,0.400000005960465,0,24.3999996185303,0,0,0,0,0.899999976158142
259,246,"Salvelinus fontinalis","juv./adults",0,0.800000011920929,0,0,0,0,0,0,0,0,70.4000002741814,0,0,0.200000002980232,12.6999998092651,0,0,0,0,0,15.900000333786,0,0
260,154,"Lutjanus jocu","juv./adults",0,24.6999994516373,0,2.20000004768372,0,0,0,60.7000007629394,1.79999995231628,0,0,0,0,10.5999999046326,0,0,0,0,0,0,0,0,0
261,154,"Lutjanus jocu","juv./adults",0,5.58999991416931,0,0,0,0,0,78,0,0,0,0,0,16.3999996185303,0,0,0,0,0,0,0,0,0
262,154,"Lutjanus jocu","juv./adults",0,1.29999995231628,0,0,0,0,0,83,0,0,0,0,0,15.6999998092651,0,0,0,0,0,0,0,0,0
263,154,"Lutjanus jocu","juv./adults",0,4,0,0,0,0,0,92.0999984741211,0,0,0,0,0,3.90000009536743,0,0,0,0,0,0,0,0,0
264,154,"Lutjanus jocu","juv./adults",0,78.0999965667725,0,0,0,0,0,9.69999980926514,0,0,0,0,0,0,0,0,12.1999998092651,0,0,0,0,0,0
265,156,"Lutjanus kasmira","recruits/juv.",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,161,"Lutjanus mahogoni","juv./adults",0,15.5999999046326,0,0,0,0,0,75,0,0,0,0,0,9.39999961853027,0,0,0,0,0,0,0,0,0
267,162,"Lutjanus malabaricus","juv./adults",0,1.50000000745058,0,0.400000005960465,0,0,0,96,0,0,0,0,0,0.100000001490116,0,0,0,0,0,0,0,0,2
268,174,"Polyodon spathula","adults",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999995231629,0,0
269,174,"Polyodon spathula","adults",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999996423721,0,0
270,175,"Elops saurus","juv./adults",0,57.4400005340576,0,0,0,0,0,42.560001373291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,175,"Elops saurus","recruits/juv.",0,51.1100006103516,0,0,0,0,0,48.8800010681152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,175,"Elops saurus","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50
273,176,"Lutjanus russellii","juv./adults",0,19.4999999552965,0,0.200000002980232,0,0,0,80.1999969482422,0,0,0,0,0,0.100000001490116,0,0,0,0,0,0,0,0,0
274,178,"Lutjanus sebae","juv./adults",0,15.7400005608797,0,3.57999992370606,0,0,0,74.6399993896484,0,0,0,0,0,0.600000023841858,0,0,0,0,0,0,0,0,5.42000007629395
275,179,"Lutjanus semicinctus","juv./adults",0,12.2400002032518,0,5.82000017166138,0,0,0,67.8000010251998,0,0,0,0,0,14.1800003051758,0,0,0,0,0,0,0,0,0
276,181,"Lutjanus synagris","juv./adults",0,36.4799995422363,0,0,0,0,0,43.2400016784668,0,0,0,0,0,1.35000002384186,0,0,2.70000004768372,0,0,0,0,0,16.2199993133545
277,181,"Lutjanus synagris","juv./adults",0,44.3399991989136,0,0,0,0,0.819999992847443,47.1199989318848,0,0,0,0,0,4.11999988555908,0,0,1.44000005722046,0,0,0,0,0,2.16000008583069
278,181,"Lutjanus synagris","juv./adults",0,8.13999986648559,0,0,0,0,0,81.379997253418,0,0,0,0,0,0,0,0,0.509999990463257,0,0,0,0,0,9.97000026702881
279,181,"Lutjanus synagris","juv./adults",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,184,"Lutjanus vitta","juv./adults",0,40.6999995708466,0,2.20000004768372,0,0,0,56.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929
281,184,"Lutjanus vitta","juv./adults",0,0,0,0,0,0,0,99.9999980926513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,188,"Ocyurus chrysurus","juv./adults",0,26.099999666214,0,0,0,0,5.40000009536743,49.5,0,0,0,0,0,7.59999990463257,0,11.3999996185303,0,0,0,0,0,0,0
283,188,"Ocyurus chrysurus","juv./adults",0,14.1999998092651,0,0,0,0,0,84.5999984741211,0,0,0,0,0,1.20000004768372,0,0,0,0,0,0,0,0,0
284,188,"Ocyurus chrysurus","juv./adults",0,0,0,0,0,2.5,0,0,15.1000003814697,0,0,9.80000019073486,0,0,10.8999996185303,10.5000002384186,0,0,0,0,51.1999998092651,0,0
285,200,"Pristipomoides auricilla","adults",0,7.69999980926514,0,7.59999990463257,0,0,0,11.8000001907349,0,0,0,0,0,39.2999992370605,0,28.2000000476837,0,0,0,0,0,0,5.40000009536743
286,201,"Pristipomoides filamentosus","juv./adults",0,2.20000000298023,0,7.19999980926514,0,0,0,33.5,0.300000011920929,0,0,0,0,0,0,45.4999984800816,0,0,0,0,11.2999996244908,0,0
287,203,"Boops boops","larvae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400000005960465,0,0,0,0,99.6100021600724,0,0
288,204,"Sarpa salpa","recruits/juv.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,0,0,0,0,0,0
289,209,"Pristipomoides sieboldii","juv./adults",0,1.89999997615814,0,15.5,0,0,0,21.2000007629395,1.60000002384186,0,0,0,0,2.79999995231628,0,0,0,0,0,0,57.0000015497208,0,0
290,211,"Pristipomoides zonatus","adults",0,41.4000005722045,0,0.400000005960465,0,0,0,41,0,0,0,0.300000011920929,0,0.300000011920929,0,16.2999992370605,0,0,0,0,0,0,0.300000011920929
291,211,"Pristipomoides zonatus","juv./adults",0,6.29999971389771,0,0,0,0,0,76.9000015258789,0,0,0,0,0,0,0,16.7999992370605,0,0,0,0,0,0,0
292,213,"Rhomboplites aurorubens","adults",0,12.3000001907349,0,51.4000015258789,0,0,0,32.7000007629395,0,0,0,0,0,0.100000001490116,0,1.29999995231628,0,0,0,0,0,0,2.20000004768372
293,213,"Rhomboplites aurorubens","juv./adults",0,0,0,37,0,0,0,8.5,0,0,0,0,0,0,0,16.5,0,0,0,0,38,0,0
294,213,"Rhomboplites aurorubens","recruits/juv.",0,0,0,9,0,0,0,68,0,0,0,0,0,0,0,9,0,0,0,0,14,0,0
295,213,"Rhomboplites aurorubens","recruits/juv.",0,33.0999984741211,0,24.2000007629395,0,0,0,32.4000015258789,0,0,0,0,0,1.20000000298023,0.200000002980232,2.10000005364419,0,0,0,0,4,0,2.79999995231628
296,213,"Rhomboplites aurorubens","recruits/juv.",0,65.0999984741211,0,1,0,0,0,27.7999992370605,0,0,0,0,0,0.100000001490116,0.200000002980232,2.5,0,0,0,0,0.5,0,2.79999995231628
297,213,"Rhomboplites aurorubens","recruits/juv.",0,72.1999969482422,0,0,0,0,0,17.1000003814697,0,0,0,0,0,0.200000002980232,0,3.80000010132789,0,0,0,0,4.59999990463257,0,2.09999990463257
298,213,"Rhomboplites aurorubens","recruits/juv.",0,0,0,0,0,0,0,5,6.5,0,0,0,0,0,0,0,0,0,0,0,73.5,0,15
299,223,"Kajikia audax","recruits/juv.",0,1.04999995231628,0,12.789999961853,0,0,0,86.1799983978272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,226,"Xiphias gladius","juv./adults",0,0,0,0,0,0,0,100.020002126694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,226,"Xiphias gladius","juv./adults",0,0,0,0,0,0,0,99.9500014781952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,226,"Xiphias gladius","juv./adults",0,0,0,0,0,0,0,100.009997941554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,227,"Megalops cyprinoides","juv./adults",0,24,0,0,0,0,0,27,0,0,47,0,0,0,0,0,2,0,0,0,0,0,0
304,227,"Megalops cyprinoides","juv./adults",0,27,0,0,0,0,0,42,0,0,19,0,0,0,0,0,12,0,0,0,0,0,0
305,227,"Megalops cyprinoides","juv./adults",0,32,0,0,0,0,0,3,0,0,45,0,0,0,0,0,20,0,0,0,0,0,0
306,227,"Megalops cyprinoides","juv./adults",0,7,0,0,0,0,0,9,0,0,83,0,0,0,0,0,0,0,0,0,1,0,0
307,227,"Megalops cyprinoides","juv./adults",0,21,0,0,0,0,0,18,0,0,47,0,0,0,0,0,14,0,0,0,0,0,0
308,227,"Megalops cyprinoides","juv./adults",0,22,0,0,0,0,0,12,0,0,62,0,0,0,0,0,4,0,0,0,0,0,0
309,227,"Megalops cyprinoides","juv./adults",0,10,0,0,0,0,0,12,0,0,61,0,0,0,0,0,17,0,0,0,0,0,0
310,228,"Albula vulpes","juv./adults",0,69.9000030532479,0,0,0,0,0,20.5,0,0,0,0,0,5.20000004768372,0,0,1.35000002384186,0,0,0,0,0,3.07999992370606
311,231,"Coregonus albula","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.010000705719,0,0
312,232,"Coregonus lavaretus","juv./adults",0,0,0,0,0,0,0,0,0,0,90.9000015258789,0,0,4.59999990463257,0,0,0,0,0,1.39999997615814,0,0,3.09999990463257
313,232,"Coregonus lavaretus","juv./adults",0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9000015258789,0,0,0,0,0,10.1000003814697,0,0
314,232,"Coregonus lavaretus","juv./adults",0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,83,0,0
315,232,"Coregonus lavaretus","juv./adults",0,10.5299997329712,0,0,0,0,0,0,0,0,23.1599998474121,0,0,28.430000782013,1.04999995231628,0,0,0,0,0,36.8400001525879,0,0
316,232,"Coregonus lavaretus","recruits/juv.",0,1.5,0,0,0,0,0,0,7.80000019073486,0,59.9000015258789,0,0,7.69999980926514,0,0,0,0,0,23.1000003814697,0,0,0
317,232,"Coregonus lavaretus","recruits/juv.",0,15.3500003814697,0,0,18.6499996185303,0,0,0,0,0,6.05000019073486,0,0,39.5499992370605,0,0,0,0,0,8.35000038146973,0,0,12.0500001907349
318,232,"Coregonus lavaretus","recruits/juv.",0,8.42000007629395,0,0,0,0,0,0,3.16000008583069,0,18.9500002861023,0,0,5.26000022888184,0,0,0,0,0,0,64.2100009918213,0,0
319,234,"Coregonus clupeaformis","adults",0,4.80000019073486,0,0,0,0,0,4.09999990463257,0,0,44.9000015258789,0,0,22.6000003814697,1.5,0,0,0,0,0,22.1000003814697,0,0
320,234,"Coregonus clupeaformis","adults",0,4,0,0,0,0,0,0.300000011920929,0,0,49.4000015258789,0,0,9.39999961853027,1.89999997615814,0,0,0,0,0,35,0,0
321,234,"Coregonus clupeaformis","juv./adults",0,0.100000001490116,0,0,0,0,0,0,0,0,1.10000002384186,0,0,0.600000023841858,0.100000001490116,0,0,0,0,0,98.1000000014901,0,0
322,239,"Oncorhynchus mykiss","recruits/juv.",0,0,0,0,0,0,0,0,0.949999988079071,0,71.1499996185302,0,0,0.129999995231628,0,0.819999992847443,0,0,25.9599990844727,0,0,0,0.990000009536743
323,239,"Oncorhynchus mykiss","recruits/juv.",0,0,0,0,0,0,0,0,0,0,69.5,0,0,0,0,0,0,0,14.8999996185303,0,15.6000000238419,0,0
324,240,"Oncorhynchus gorbuscha","adults",0,7.21999979019165,0,7.21999979019165,0,0,0,68,0,0,0,0,0,4.11999988555908,0,0,0,0,0,0,13.3999998569489,0,0
